1	0.000031	0.002808	0.003326	1459890606098	0
1	0.000046	0.001755	0.003311	1459890606108	0
1	0.000046	0.001755	0.003311	1459890606117	0
1	0.000046	0.001755	0.003311	1459890606127	0
1	0.000046	0.001755	0.003311	1459890606136	0
1	0.000046	0.001755	0.003311	1459890606145	0
1	0.000046	0.001755	0.003311	1459890606154	0
1	0.000046	0.001755	0.003311	1459890606164	0
1	0.000046	0.001755	0.003311	1459890606173	0
1	0.000046	0.001755	0.003311	1459890606182	0
1	0.000046	0.001755	0.003311	1459890606192	0
1	0.000046	0.001755	0.003311	1459890606201	0
1	0.000046	0.001755	0.003311	1459890606212	0
1	-0.020187	-0.017410	-0.009460	1459890606222	0
1	-0.011581	0.009644	-0.015610	1459890606231	0
1	0.011841	0.048477	-0.025818	1459890606240	0
1	0.060913	0.135681	-0.029663	1459890606250	0
1	0.060913	0.135681	-0.029663	1459890606259	0
1	0.060913	0.135681	-0.029663	1459890606269	0
1	0.060913	0.135681	-0.029663	1459890606278	0
1	0.060913	0.135681	-0.029663	1459890606288	0
1	0.060913	0.135681	-0.029663	1459890606297	0
1	0.060913	0.135681	-0.029663	1459890606318	0
1	0.060913	0.135681	-0.029663	1459890606335	0
1	0.228699	0.582275	0.225143	1459890606345	0
1	0.199097	0.490677	0.245499	1459890606354	0
1	0.173584	0.434387	0.266037	1459890606366	0
1	0.173584	0.434387	0.266037	1459890606378	0
1	0.173584	0.434387	0.266037	1459890606388	0
1	0.173584	0.434387	0.266037	1459890606398	0
1	0.173584	0.434387	0.266037	1459890606408	0
1	0.173584	0.434387	0.266037	1459890606423	0
1	0.173584	0.434387	0.266037	1459890606433	0
1	0.173584	0.434387	0.266037	1459890606443	0
1	0.173584	0.434387	0.266037	1459890606454	0
1	0.019211	0.486450	0.253647	1459890606464	0
1	0.046448	0.465240	0.164337	1459890606474	0
1	0.056396	0.392380	0.074722	1459890606483	0
1	0.076888	0.308420	0.104470	1459890606492	0
1	0.076888	0.308420	0.104470	1459890606501	0
1	0.076888	0.308420	0.104470	1459890606511	0
1	0.076888	0.308420	0.104470	1459890606528	0
1	0.076888	0.308420	0.104470	1459890606538	0
1	0.076888	0.308420	0.104470	1459890606555	0
1	0.076888	0.308420	0.104470	1459890606565	0
1	-0.113937	0.062469	-0.167114	1459890606574	0
1	-0.071854	-0.108276	-0.141617	1459890606584	0
1	-0.054047	-0.319168	-0.114914	1459890606593	0
1	-0.054825	-0.444519	-0.143478	1459890606603	0
1	-0.054825	-0.444519	-0.143478	1459890606613	0
1	-0.054825	-0.444519	-0.143478	1459890606626	0
1	-0.054825	-0.444519	-0.143478	1459890606636	0
1	-0.054825	-0.444519	-0.143478	1459890606649	0
1	-0.054825	-0.444519	-0.143478	1459890606676	0
1	-0.054825	-0.444519	-0.143478	1459890606688	0
1	0.080750	-0.241837	0.008057	1459890606698	0
1	0.079117	-0.231979	-0.003418	1459890606708	0
1	0.073761	-0.183563	-0.022537	1459890606718	0
1	0.073761	-0.183563	-0.022537	1459890606728	0
1	0.073761	-0.183563	-0.022537	1459890606737	0
1	0.073761	-0.183563	-0.022537	1459890606750	0
1	0.073761	-0.183563	-0.022537	1459890606760	0
1	0.073761	-0.183563	-0.022537	1459890606770	0
1	0.073761	-0.183563	-0.022537	1459890606779	0
1	0.073761	-0.183563	-0.022537	1459890606789	0
1	0.073761	-0.183563	-0.022537	1459890606802	0
1	0.001099	-0.144165	-0.003067	1459890606814	0
1	-0.002228	-0.132217	0.008896	1459890606823	0
1	-0.003418	-0.105698	0.016907	1459890606833	0
1	0.005356	-0.061523	0.014328	1459890606843	0
1	0.005356	-0.061523	0.014328	1459890606854	0
1	0.005356	-0.061523	0.014328	1459890606863	0
1	0.005356	-0.061523	0.014328	1459890606874	0
1	0.005356	-0.061523	0.014328	1459890606883	0
1	0.005356	-0.061523	0.014328	1459890606895	0
1	0.005356	-0.061523	0.014328	1459890606905	0
1	0.005356	-0.061523	0.014328	1459890606917	0
1	0.005356	-0.061523	0.014328	1459890606932	0
1	0.006271	-0.042664	0.039368	1459890606944	0
1	0.001495	-0.047424	0.040588	1459890606953	0
1	0.001495	-0.047424	0.040588	1459890606963	0
1	0.001495	-0.047424	0.040588	1459890606973	0
1	0.001495	-0.047424	0.040588	1459890606983	0
1	0.001495	-0.047424	0.040588	1459890606993	0
1	0.001495	-0.047424	0.040588	1459890607003	0
1	0.001495	-0.047424	0.040588	1459890607013	0
1	0.001495	-0.047424	0.040588	1459890607026	0
1	0.001495	-0.047424	0.040588	1459890607037	0
1	0.001495	-0.047424	0.040588	1459890607047	0
1	0.001495	-0.047424	0.040588	1459890607057	0
1	0.001495	-0.047424	0.040588	1459890607067	0
1	0.001495	-0.047424	0.040588	1459890607076	0
1	-0.016998	-0.009949	0.045914	1459890607086	0
1	-0.016602	-0.006683	0.043472	1459890607095	0
1	-0.014587	0.004211	0.037918	1459890607105	0
1	-0.010925	0.023392	0.032730	1459890607115	0
1	-0.013107	0.040894	0.029816	1459890607125	0
1	-0.013107	0.040894	0.029816	1459890607135	0
1	-0.013107	0.040894	0.029816	1459890607144	0
1	-0.013107	0.040894	0.029816	1459890607154	0
1	-0.013107	0.040894	0.029816	1459890607164	0
1	-0.013107	0.040894	0.029816	1459890607173	0
1	-0.013107	0.040894	0.029816	1459890607182	0
1	-0.013107	0.040894	0.029816	1459890607192	0
1	0.033066	0.082718	0.038467	1459890607202	0
1	0.032349	0.086945	0.040588	1459890607211	0
1	0.030930	0.091217	0.045914	1459890607221	0
1	0.030777	0.092896	0.049271	1459890607231	0
1	0.030777	0.092896	0.049271	1459890607241	0
1	0.030777	0.092896	0.049271	1459890607252	0
1	0.030777	0.092896	0.049271	1459890607263	0
1	0.030777	0.092896	0.049271	1459890607273	0
1	0.030777	0.092896	0.049271	1459890607286	0
1	0.030777	0.092896	0.049271	1459890607296	0
1	0.030777	0.092896	0.049271	1459890607305	0
1	0.019241	0.050781	0.050613	1459890607316	0
1	0.015060	0.046600	0.052261	1459890607326	0
1	0.003128	0.037659	0.050400	1459890607335	0
1	0.002411	0.037491	0.052063	1459890607344	0
1	0.002411	0.037491	0.052063	1459890607354	0
1	0.002411	0.037491	0.052063	1459890607364	0
1	0.002411	0.037491	0.052063	1459890607373	0
1	0.002411	0.037491	0.052063	1459890607385	0
1	0.002411	0.037491	0.052063	1459890607394	0
1	0.002411	0.037491	0.052063	1459890607404	0
1	0.002411	0.037491	0.052063	1459890607413	0
1	0.002411	0.037491	0.052063	1459890607422	0
1	-0.013794	0.010284	0.034195	1459890607432	0
1	-0.013535	0.007599	0.032333	1459890607442	0
1	-0.013687	-0.000504	0.026398	1459890607451	0
1	-0.020630	-0.001358	0.023788	1459890607461	0
1	-0.020630	-0.001358	0.023788	1459890607471	0
1	-0.020630	-0.001358	0.023788	1459890607481	0
1	-0.020630	-0.001358	0.023788	1459890607492	0
1	-0.020630	-0.001358	0.023788	1459890607503	0
1	-0.020630	-0.001358	0.023788	1459890607513	0
1	-0.020630	-0.001358	0.023788	1459890607523	0
1	-0.020630	-0.001358	0.023788	1459890607532	0
1	-0.035095	-0.037643	0.000107	1459890607541	0
1	-0.034424	-0.041107	-0.000565	1459890607551	0
1	-0.031647	-0.041183	-0.003326	1459890607560	0
1	-0.034225	-0.042007	-0.009644	1459890607570	0
1	-0.034225	-0.042007	-0.009644	1459890607582	0
1	-0.034225	-0.042007	-0.009644	1459890607591	0
1	-0.034225	-0.042007	-0.009644	1459890607601	0
1	-0.034225	-0.042007	-0.009644	1459890607611	0
1	-0.034225	-0.042007	-0.009644	1459890607621	0
1	-0.034225	-0.042007	-0.009644	1459890607630	0
1	-0.034225	-0.042007	-0.009644	1459890607640	0
1	-0.034225	-0.042007	-0.009644	1459890607649	0
1	-0.056412	-0.000381	-0.031830	1459890607659	0
1	-0.093353	0.026764	-0.064255	1459890607668	0
1	-0.064880	0.028763	-0.099487	1459890607678	0
1	-0.052338	-0.008484	-0.160660	1459890607688	0
1	-0.052338	-0.008484	-0.160660	1459890607697	0
1	-0.052338	-0.008484	-0.160660	1459890607707	0
1	-0.052338	-0.008484	-0.160660	1459890607717	0
1	-0.052338	-0.008484	-0.160660	1459890607726	0
1	-0.052338	-0.008484	-0.160660	1459890607736	0
1	-0.052338	-0.008484	-0.160660	1459890607747	0
1	-0.052338	-0.008484	-0.160660	1459890607757	0
1	-0.052338	-0.008484	-0.160660	1459890607767	0
1	0.208832	0.076324	-0.348221	1459890607777	0
1	0.195770	0.087921	-0.348694	1459890607787	0
1	0.169785	0.105087	-0.355362	1459890607797	0
1	0.144455	0.104645	-0.376068	1459890607807	0
1	0.144455	0.104645	-0.376068	1459890607817	0
1	0.144455	0.104645	-0.376068	1459890607827	0
1	0.144455	0.104645	-0.376068	1459890607838	0
1	0.144455	0.104645	-0.376068	1459890607850	0
1	0.144455	0.104645	-0.376068	1459890607862	0
1	0.144455	0.104645	-0.376068	1459890607873	0
1	0.144455	0.104645	-0.376068	1459890607883	0
1	0.129822	0.075378	-0.439774	1459890607893	0
1	0.113251	0.087799	-0.434799	1459890607903	0
1	0.129715	0.259491	-0.476364	1459890607913	0
1	0.137299	0.562408	-0.403198	1459890607923	0
1	0.137299	0.562408	-0.403198	1459890607936	0
1	0.137299	0.562408	-0.403198	1459890607945	0
1	0.137299	0.562408	-0.403198	1459890607956	0
1	0.137299	0.562408	-0.403198	1459890607965	0
1	0.137299	0.562408	-0.403198	1459890607974	0
1	0.137299	0.562408	-0.403198	1459890607984	0
1	0.137299	0.562408	-0.403198	1459890607995	0
1	-0.098618	0.492371	-0.464020	1459890608004	0
1	-0.254044	0.763412	-0.457550	1459890608014	0
1	-0.182175	0.977386	-0.389450	1459890608024	0
1	-0.016068	0.384811	-0.107788	1459890608034	0
1	-0.016068	0.384811	-0.107788	1459890608043	0
1	-0.016068	0.384811	-0.107788	1459890608057	0
